Fecha,EEUU_Precio,Europa_Precio,Japon_Precio,AsiaExJapon_Precio,Latam_Precio,EEUU_FwdP/E,Europa_FwdP/E,Japon_FwdP/E,AsiaExJapon_FwdP/E,Latam_FwdP/E,EEUU_FwdP/S,Europa_FwdP/S,Japon_FwdP/S,AsiaExJapon_FwdP/S,Latam_FwdP/S,EEUU_DY,Europa_DY,Japon_DY,AsiaExJapon_DY,Latam_DY
15/04/2017,320.5807,63.3584,63.4127,72.7261,43.3006,17.3619,14.6024,13.9804,12.4523,13.1211,1.8952,1.2034,0.8082,1.2028,1.3233,2.1662,3.6756,2.3265,2.6901,3.2854
16/04/2017,320.5807,63.3584,63.4127,72.7261,43.3006,17.3619,14.6024,13.9804,12.4523,13.1211,1.8952,1.2034,0.8082,1.2028,1.3233,2.1662,3.6756,2.3265,2.6901,3.2854
17/04/2017,323.3615,63.7561,64.0893,73.0967,44.5984,17.3619,14.6024,13.9804,12.4523,13.1211,1.8952,1.2034,0.8082,1.2028,1.3233,2.1662,3.6756,2.3265,2.6901,3.2854
18/04/2017,322.3889,63.4195,63.8888,72.228,44.1658,17.3619,14.6024,13.9804,12.4523,13.1211,1.8952,1.2034,0.8082,1.2028,1.3233,2.1662,3.6756,2.3265,2.6901,3.2854
19/04/2017,321.8273,63.2054,63.8512,71.8921,43.3843,17.3619,14.6024,13.9804,12.4523,13.1211,1.8952,1.2034,0.8082,1.2028,1.3233,2.1662,3.6756,2.3265,2.6901,3.2854
20/04/2017,324.2793,63.6949,64.2396,72.7492,43.5239,17.3619,14.6024,13.9804,12.4523,13.1211,1.8952,1.2034,0.8082,1.2028,1.3233,2.1662,3.6756,2.3265,2.6901,3.2854
21/04/2017,323.4574,63.7102,64.4777,72.8419,43.3564,17.4706,14.4151,14.1809,12.3744,13.1351,1.9107,1.1885,0.8231,1.1994,1.3284,2.1604,3.7205,2.2885,2.6999,3.2764
22/04/2017,323.4574,63.7102,64.4777,72.8419,43.3564,17.4706,14.4151,14.1809,12.3744,13.1351,1.9107,1.1885,0.8231,1.1994,1.3284,2.1604,3.7205,2.2885,2.6999,3.2764
23/04/2017,323.4574,63.7102,64.4777,72.8419,43.3564,17.4706,14.4151,14.1809,12.3744,13.1351,1.9107,1.1885,0.8231,1.1994,1.3284,2.1604,3.7205,2.2885,2.6999,3.2764
24/04/2017,326.8956,66.02,64.9288,73.4442,44.2076,17.4706,14.4151,14.1809,12.3744,13.1351,1.9107,1.1885,0.8231,1.1994,1.3284,2.1604,3.7205,2.2885,2.6999,3.2764
25/04/2017,328.8271,66.6012,65.1668,74.3129,44.1937,17.4706,14.4151,14.1809,12.3744,13.1351,1.9107,1.1885,0.8231,1.1994,1.3284,2.1604,3.7205,2.2885,2.6999,3.2764
26/04/2017,328.6901,66.3412,65.242,74.3245,43.5797,17.4706,14.4151,14.1809,12.3744,13.1351,1.9107,1.1885,0.8231,1.1994,1.3284,2.1604,3.7205,2.2885,2.6999,3.2764
27/04/2017,328.8819,66.3871,65.2921,74.4055,43.4401,17.4706,14.4151,14.1809,12.3744,13.1351,1.9107,1.1885,0.8231,1.1994,1.3284,2.1604,3.7205,2.2885,2.6999,3.2764
28/04/2017,328.1559,66.3106,64.9789,74.3708,43.789,17.6758,14.8469,14.4425,12.4643,13.2215,1.9386,1.2282,0.8461,1.2138,1.3384,2.131,3.5941,2.2341,2.6716,3.324
29/04/2017,328.1559,66.3106,64.9789,74.3708,43.789,17.6758,14.8469,14.4425,12.4643,13.2215,1.9386,1.2282,0.8461,1.2138,1.3384,2.131,3.5941,2.2341,2.6716,3.324
30/04/2017,328.1559,66.3106,64.9789,74.3708,43.789,17.6758,14.8469,14.4425,12.4643,13.2215,1.9386,1.2282,0.8461,1.2138,1.3384,2.131,3.5941,2.2341,2.6716,3.324
01/05/2017,329.06,66.5706,65.2295,74.614,44.082,17.6758,14.8469,14.4425,12.4643,13.2215,1.9386,1.2282,0.8461,1.2138,1.3384,2.131,3.5941,2.2341,2.6716,3.324
02/05/2017,329.1833,67.0295,65.4299,75.1005,44.6542,17.6758,14.8469,14.4425,12.4643,13.2215,1.9386,1.2282,0.8461,1.2138,1.3384,2.131,3.5941,2.2341,2.6716,3.324
03/05/2017,328.8545,66.8613,65.5928,74.8341,44.1099,17.6758,14.8469,14.4425,12.4643,13.2215,1.9386,1.2282,0.8461,1.2138,1.3384,2.131,3.5941,2.2341,2.6716,3.324
04/05/2017,329.0737,67.8555,65.7557,74.3013,43.2169,17.6758,14.8469,14.4425,12.4643,13.2215,1.9386,1.2282,0.8461,1.2138,1.3384,2.131,3.5941,2.2341,2.6716,3.324
05/05/2017,330.4846,68.6357,66.1191,74.4403,43.9425,17.8062,15.0972,14.5695,12.4472,13.2779,1.9494,1.2524,0.8574,1.2108,1.3548,2.1177,3.5262,2.2087,2.6725,3.2772
06/05/2017,330.4846,68.6357,66.1191,74.4403,43.9425,17.8062,15.0972,14.5695,12.4472,13.2779,1.9494,1.2524,0.8574,1.2108,1.3548,2.1177,3.5262,2.2087,2.6725,3.2772
07/05/2017,330.4846,68.6357,66.1191,74.4403,43.9425,17.8062,15.0972,14.5695,12.4472,13.2779,1.9494,1.2524,0.8574,1.2108,1.3548,2.1177,3.5262,2.2087,2.6725,3.2772
08/05/2017,330.3613,67.9167,66.1441,74.7414,43.4401,17.8062,15.0972,14.5695,12.4472,13.2779,1.9494,1.2524,0.8574,1.2108,1.3548,2.1177,3.5262,2.2087,2.6725,3.2772
09/05/2017,330.1147,67.9014,65.9311,75.6448,43.9146,17.8062,15.0972,14.5695,12.4472,13.2779,1.9494,1.2524,0.8574,1.2108,1.3548,2.1177,3.5262,2.2087,2.6725,3.2772
10/05/2017,330.649,68.085,65.6304,75.9112,44.696,17.8062,15.0972,14.5695,12.4472,13.2779,1.9494,1.2524,0.8574,1.2108,1.3548,2.1177,3.5262,2.2087,2.6725,3.2772
11/05/2017,330.0462,67.8861,65.455,76.1776,44.9612,17.8062,15.0972,14.5695,12.4472,13.2779,1.9494,1.2524,0.8574,1.2108,1.3548,2.1177,3.5262,2.2087,2.6725,3.2772
12/05/2017,329.5394,68.4215,65.6179,76.3745,45.6589,17.6673,15.1367,14.5664,12.5974,13.7005,1.9405,1.2595,0.877,1.2378,1.3925,2.1282,3.5133,2.179,2.6164,3.1432
13/05/2017,329.5394,68.4215,65.6179,76.3745,45.6589,17.6673,15.1367,14.5664,12.5974,13.7005,1.9405,1.2595,0.877,1.2378,1.3925,2.1282,3.5133,2.179,2.6164,3.1432
14/05/2017,329.5394,68.4215,65.6179,76.3745,45.6589,17.6673,15.1367,14.5664,12.5974,13.7005,1.9405,1.2595,0.877,1.2378,1.3925,2.1282,3.5133,2.179,2.6164,3.1432
15/05/2017,331.2106,68.8192,65.8058,76.9421,46.1892,17.6673,15.1367,14.5664,12.5974,13.7005,1.9405,1.2595,0.877,1.2378,1.3925,2.1282,3.5133,2.179,2.6164,3.1432
16/05/2017,330.9366,69.5229,65.856,76.8726,46.3427,17.6673,15.1367,14.5664,12.5974,13.7005,1.9405,1.2595,0.877,1.2378,1.3925,2.1282,3.5133,2.179,2.6164,3.1432
17/05/2017,325.1149,68.5592,65.7557,75.7723,45.1565,17.6673,15.1367,14.5664,12.5974,13.7005,1.9405,1.2595,0.877,1.2378,1.3925,2.1282,3.5133,2.179,2.6164,3.1432
18/05/2017,326.2792,68.651,65.9311,75.8649,40.412,17.6673,15.1367,14.5664,12.5974,13.7005,1.9405,1.2595,0.877,1.2378,1.3925,2.1282,3.5133,2.179,2.6164,3.1432
19/05/2017,328.5668,69.5535,66.4699,76.9305,42.4773,17.564,15.0566,14.3206,12.5575,12.777,1.93,1.2529,0.8638,1.2337,1.3004,2.1417,3.5272,2.2151,2.6285,3.3646
20/05/2017,328.5668,69.5535,66.4699,76.9305,42.4773,17.564,15.0566,14.3206,12.5575,12.777,1.93,1.2529,0.8638,1.2337,1.3004,2.1417,3.5272,2.2151,2.6285,3.3646
21/05/2017,328.5668,69.5535,66.4699,76.9305,42.4773,17.564,15.0566,14.3206,12.5575,12.777,1.93,1.2529,0.8638,1.2337,1.3004,2.1417,3.5272,2.2151,2.6285,3.3646
22/05/2017,330.1284,69.7217,66.4323,77.1621,41.8912,17.564,15.0566,14.3206,12.5575,12.777,1.93,1.2529,0.8638,1.2337,1.3004,2.1417,3.5272,2.2151,2.6285,3.3646
23/05/2017,330.8407,69.6146,66.52,76.7799,42.3517,17.564,15.0566,14.3206,12.5575,12.777,1.93,1.2529,0.8638,1.2337,1.3004,2.1417,3.5272,2.2151,2.6285,3.3646
24/05/2017,331.6626,69.7217,66.4198,77,42.868,17.564,15.0566,14.3206,12.5575,12.777,1.93,1.2529,0.8638,1.2337,1.3004,2.1417,3.5272,2.2151,2.6285,3.3646
25/05/2017,333.2379,69.6605,66.5952,77.7181,42.4912,17.564,15.0566,14.3206,12.5575,12.777,1.93,1.2529,0.8638,1.2337,1.3004,2.1417,3.5272,2.2151,2.6285,3.3646
26/05/2017,333.1832,69.324,66.6328,77.8571,43.0494,17.7776,14.8708,14.3992,12.8014,13.2242,1.9546,1.24,0.868,1.2566,1.3479,2.1237,3.5584,2.209,2.5743,3.2665
27/05/2017,333.1832,69.324,66.6328,77.8571,43.0494,17.7776,14.8708,14.3992,12.8014,13.2242,1.9546,1.24,0.868,1.2566,1.3479,2.1237,3.5584,2.209,2.5743,3.2665
28/05/2017,333.1832,69.324,66.6328,77.8571,43.0494,17.7776,14.8708,14.3992,12.8014,13.2242,1.9546,1.24,0.868,1.2566,1.3479,2.1237,3.5584,2.209,2.5743,3.2665
29/05/2017,333.1832,69.324,66.6328,77.8571,43.0494,17.7776,14.8708,14.3992,12.8014,13.2242,1.9546,1.24,0.868,1.2566,1.3479,2.1237,3.5584,2.209,2.5743,3.2665
30/05/2017,332.9777,69.2169,66.7706,77.6602,42.8122,17.7776,14.8708,14.3992,12.8014,13.2242,1.9546,1.24,0.868,1.2566,1.3479,2.1237,3.5584,2.209,2.5743,3.2665
31/05/2017,332.7311,69.4311,66.7706,77.3243,42.2959,17.7776,14.8708,14.3992,12.8014,13.2242,1.9546,1.24,0.868,1.2566,1.3479,2.1237,3.5584,2.209,2.5743,3.2665
01/06/2017,335.4571,69.8747,67.372,78.0424,42.2261,17.7776,14.8708,14.3992,12.8014,13.2242,1.9546,1.24,0.868,1.2566,1.3479,2.1237,3.5584,2.209,2.5743,3.2665
02/06/2017,336.5255,70.3336,68.7879,78.5057,42.2959,17.9318,15.2414,14.7466,12.8097,12.9142,1.9722,1.264,0.8923,1.2713,1.3297,2.1054,3.4894,2.155,2.5596,3.4195
03/06/2017,336.5255,70.3336,68.7879,78.5057,42.2959,17.9318,15.2414,14.7466,12.8097,12.9142,1.9722,1.264,0.8923,1.2713,1.3297,2.1054,3.4894,2.155,2.5596,3.4195
04/06/2017,336.5255,70.3336,68.7879,78.5057,42.2959,17.9318,15.2414,14.7466,12.8097,12.9142,1.9722,1.264,0.8923,1.2713,1.3297,2.1054,3.4894,2.155,2.5596,3.4195
05/06/2017,336.3064,69.9206,68.5248,78.4015,42.3098,17.9318,15.2414,14.7466,12.8097,12.9142,1.9722,1.264,0.8923,1.2713,1.3297,2.1054,3.4894,2.155,2.5596,3.4195
06/06/2017,335.4023,69.6605,68.5749,78.5752,42.6587,17.9318,15.2414,14.7466,12.8097,12.9142,1.9722,1.264,0.8923,1.2713,1.3297,2.1054,3.4894,2.155,2.5596,3.4195
07/06/2017,335.9502,69.6452,68.5498,78.4941,42.7006,17.9318,15.2414,14.7466,12.8097,12.9142,1.9722,1.264,0.8923,1.2713,1.3297,2.1054,3.4894,2.155,2.5596,3.4195
08/06/2017,336.0461,69.3852,68.3869,79.2354,42.6447,17.9318,15.2414,14.7466,12.8097,12.9142,1.9722,1.264,0.8923,1.2713,1.3297,2.1054,3.4894,2.155,2.5596,3.4195
09/06/2017,335.5256,69.1863,67.773,78.5868,42.3377,17.8456,15.0532,14.5417,12.8597,12.8074,1.9656,1.2502,0.8756,1.2772,1.3222,2.1143,3.5445,2.1917,2.5537,3.4592
10/06/2017,335.5256,69.1863,67.773,78.5868,42.3377,17.8456,15.0532,14.5417,12.8597,12.8074,1.9656,1.2502,0.8756,1.2772,1.3222,2.1143,3.5445,2.1917,2.5537,3.4592
11/06/2017,335.5256,69.1863,67.773,78.5868,42.3377,17.8456,15.0532,14.5417,12.8597,12.8074,1.9656,1.2502,0.8756,1.2772,1.3222,2.1143,3.5445,2.1917,2.5537,3.4592
12/06/2017,335.4845,68.8345,67.986,78.0308,42.0447,17.8456,15.0532,14.5417,12.8597,12.8074,1.9656,1.2502,0.8756,1.2772,1.3222,2.1143,3.5445,2.1917,2.5537,3.4592
13/06/2017,337.1283,69.2322,68.3619,78.552,42.254,17.8456,15.0532,14.5417,12.8597,12.8074,1.9656,1.2502,0.8756,1.2772,1.3222,2.1143,3.5445,2.1917,2.5537,3.4592
14/06/2017,336.7584,69.1099,68.3243,78.4594,42.561,17.8456,15.0532,14.5417,12.8597,12.8074,1.9656,1.2502,0.8756,1.2772,1.3222,2.1143,3.5445,2.1917,2.5537,3.4592
15/06/2017,336.1283,68.4215,67.6602,77.7181,42.1284,17.8456,15.0532,14.5417,12.8597,12.8074,1.9656,1.2502,0.8756,1.2772,1.3222,2.1143,3.5445,2.1917,2.5537,3.4592
16/06/2017,335.8543,69.1863,67.9359,77.8108,42.2819,17.8251,15.0127,14.5137,12.5977,12.746,1.9651,1.248,0.8779,1.2533,1.3191,2.1185,3.554,2.1958,2.6049,3.4411
17/06/2017,335.8543,69.1863,67.9359,77.8108,42.2819,17.8251,15.0127,14.5137,12.5977,12.746,1.9651,1.248,0.8779,1.2533,1.3191,2.1185,3.554,2.1958,2.6049,3.4411
18/06/2017,335.8543,69.1863,67.9359,77.8108,42.2819,17.8251,15.0127,14.5137,12.5977,12.746,1.9651,1.248,0.8779,1.2533,1.3191,2.1185,3.554,2.1958,2.6049,3.4411
19/06/2017,338.8816,69.4464,68.1489,78.6679,42.3238,17.8251,15.0127,14.5137,12.5977,12.746,1.9651,1.248,0.8779,1.2533,1.3191,2.1185,3.554,2.1958,2.6049,3.4411
20/06/2017,336.6762,68.734,68.1718,78.2006,41.3186,17.8251,15.0127,14.5137,12.5977,12.746,1.9651,1.248,0.8779,1.2533,1.3191,2.1185,3.554,2.1958,2.6049,3.4411
21/06/2017,336.5392,68.7496,68.0709,78.3867,41.2622,17.8251,15.0127,14.5137,12.5977,12.746,1.9651,1.248,0.8779,1.2533,1.3191,2.1185,3.554,2.1958,2.6049,3.4411
22/06/2017,336.4296,68.6873,68.2096,78.7124,41.516,17.8251,15.0127,14.5137,12.5977,12.746,1.9651,1.248,0.8779,1.2533,1.3191,2.1185,3.554,2.1958,2.6049,3.4411
23/06/2017,336.7721,68.921,68.1591,78.8869,41.6288,17.7806,14.9421,14.5688,12.7793,12.5847,1.966,1.2419,0.8856,1.2733,1.3077,2.1159,3.5648,2.1766,2.5653,3.4862
24/06/2017,336.7721,68.921,68.1591,78.8869,41.6288,17.7806,14.9421,14.5688,12.7793,12.5847,1.966,1.2419,0.8856,1.2733,1.3077,2.1159,3.5648,2.1766,2.5653,3.4862
25/06/2017,336.7721,68.921,68.1591,78.8869,41.6288,17.7806,14.9421,14.5688,12.7793,12.5847,1.966,1.2419,0.8856,1.2733,1.3077,2.1159,3.5648,2.1766,2.5653,3.4862
26/06/2017,336.9776,69.1547,67.97,79.5731,42.5595,17.7806,14.9421,14.5688,12.7793,12.5847,1.966,1.2419,0.8856,1.2733,1.3077,2.1159,3.5648,2.1766,2.5653,3.4862
27/06/2017,334.453,69.3262,67.8061,78.7822,42.0096,17.7806,14.9421,14.5688,12.7793,12.5847,1.966,1.2419,0.8856,1.2733,1.3077,2.1159,3.5648,2.1766,2.5653,3.4862
28/06/2017,337.2878,69.8404,68.1087,78.9799,42.6441,17.7806,14.9421,14.5688,12.7793,12.5847,1.966,1.2419,0.8856,1.2733,1.3077,2.1159,3.5648,2.1766,2.5653,3.4862
29/06/2017,334.4392,69.0613,67.4277,78.1192,42.348,17.7806,14.9421,14.5688,12.7793,12.5847,1.966,1.2419,0.8856,1.2733,1.3077,2.1159,3.5648,2.1766,2.5653,3.4862
30/06/2017,334.9621,69.0613,67.6547,78.4565,42.7006,17.6448,14.6046,14.5527,12.6832,12.8844,1.9544,1.2149,0.8855,1.2655,1.3354,2.1357,3.6524,2.1768,2.5856,3.2606
01/07/2017,334.9621,69.0613,67.6547,78.4565,42.7006,17.6448,14.6046,14.5527,12.6832,12.8844,1.9544,1.2149,0.8855,1.2655,1.3354,2.1357,3.6524,2.1768,2.5856,3.2606
02/07/2017,334.9621,69.0613,67.6547,78.4565,42.7006,17.6448,14.6046,14.5527,12.6832,12.8844,1.9544,1.2149,0.8855,1.2655,1.3354,2.1357,3.6524,2.1768,2.5856,3.2606
03/07/2017,335.5951,69.0924,67.3269,78.6659,42.9967,17.6448,14.6046,14.5527,12.6832,12.8844,1.9544,1.2149,0.8855,1.2655,1.3354,2.1357,3.6524,2.1768,2.5856,3.2606
04/07/2017,335.5951,69.0924,67.3269,78.6659,42.9967,17.6448,14.6046,14.5527,12.6832,12.8844,1.9544,1.2149,0.8855,1.2655,1.3354,2.1357,3.6524,2.1768,2.5856,3.2606
05/07/2017,336.3107,69.0924,67.3395,78.6193,43.0813,17.6448,14.6046,14.5527,12.6832,12.8844,1.9544,1.2149,0.8855,1.2655,1.3354,2.1357,3.6524,2.1768,2.5856,3.2606
06/07/2017,333.2832,68.8431,66.8477,77.6655,42.5877,17.6448,14.6046,14.5527,12.6832,12.8844,1.9544,1.2149,0.8855,1.2655,1.3354,2.1357,3.6524,2.1768,2.5856,3.2606
07/07/2017,335.375,68.9833,66.8098,77.9214,42.898,17.6431,14.6541,14.4886,12.5733,12.8538,1.9548,1.2198,0.8808,1.2588,1.3356,2.138,3.6467,2.1852,2.6022,3.2654
08/07/2017,335.375,68.9833,66.8098,77.9214,42.898,17.6431,14.6541,14.4886,12.5733,12.8538,1.9548,1.2198,0.8808,1.2588,1.3356,2.138,3.6467,2.1852,2.6022,3.2654
09/07/2017,335.375,68.9833,66.8098,77.9214,42.898,17.6431,14.6541,14.4886,12.5733,12.8538,1.9548,1.2198,0.8808,1.2588,1.3356,2.138,3.6467,2.1852,2.6022,3.2654
10/07/2017,335.6915,69.1392,66.6333,78.4449,43.6736,17.6431,14.6541,14.4886,12.5733,12.8538,1.9548,1.2198,0.8808,1.2588,1.3356,2.138,3.6467,2.1852,2.6022,3.2654
11/07/2017,335.5263,69.2327,67.0873,79.2474,44.1389,17.6431,14.6541,14.4886,12.5733,12.8538,1.9548,1.2198,0.8808,1.2588,1.3356,2.138,3.6467,2.1852,2.6022,3.2654
12/07/2017,338.0446,69.8248,67.5538,80.6433,45.1543,17.6431,14.6541,14.4886,12.5733,12.8538,1.9548,1.2198,0.8808,1.2588,1.3356,2.138,3.6467,2.1852,2.6022,3.2654
13/07/2017,338.5676,70.1209,67.4656,80.8759,45.3094,17.6431,14.6541,14.4886,12.5733,12.8538,1.9548,1.2198,0.8808,1.2588,1.3356,2.138,3.6467,2.1852,2.6022,3.2654
14/07/2017,340.04,70.5572,67.6295,81.7367,45.8594,17.8795,15.0764,14.5377,12.92,13.4445,1.983,1.2592,0.8909,1.2938,1.399,2.1152,3.5579,2.1635,2.5274,3.1422
15/07/2017,340.04,70.5572,67.6295,81.7367,45.8594,17.8795,15.0764,14.5377,12.92,13.4445,1.983,1.2592,0.8909,1.2938,1.399,2.1152,3.5579,2.1635,2.5274,3.1422
16/07/2017,340.04,70.5572,67.6295,81.7367,45.8594,17.8795,15.0764,14.5377,12.92,13.4445,1.983,1.2592,0.8909,1.2938,1.399,2.1152,3.5579,2.1635,2.5274,3.1422
17/07/2017,340.1088,70.4481,67.5412,81.2481,45.7607,17.8795,15.0764,14.5377,12.92,13.4445,1.983,1.2592,0.8909,1.2938,1.399,2.1152,3.5579,2.1635,2.5274,3.1422
18/07/2017,340.3978,70.3858,67.8943,81.5505,46.0004,17.8795,15.0764,14.5377,12.92,13.4445,1.983,1.2592,0.8909,1.2938,1.399,2.1152,3.5579,2.1635,2.5274,3.1422
19/07/2017,342.1317,70.526,68.1718,82.1438,46.0286,17.8795,15.0764,14.5377,12.92,13.4445,1.983,1.2592,0.8909,1.2938,1.399,2.1152,3.5579,2.1635,2.5274,3.1422
20/07/2017,342.2969,70.9156,68.424,82.0158,46.1132,17.8795,15.0764,14.5377,12.92,13.4445,1.983,1.2592,0.8909,1.2938,1.399,2.1152,3.5579,2.1635,2.5274,3.1422
21/07/2017,342.0354,70.4948,68.5501,82.0158,45.8735,17.9155,14.7991,14.5668,13.0161,13.3737,1.9919,1.2353,0.8916,1.305,1.3945,2.1089,3.6224,2.1633,2.5062,3.1703
22/07/2017,342.0354,70.4948,68.5501,82.0158,45.8735,17.9155,14.7991,14.5668,13.0161,13.3737,1.9919,1.2353,0.8916,1.305,1.3945,2.1089,3.6224,2.1633,2.5062,3.1703
23/07/2017,342.0354,70.4948,68.5501,82.0158,45.8735,17.9155,14.7991,14.5668,13.0161,13.3737,1.9919,1.2353,0.8916,1.305,1.3945,2.1089,3.6224,2.1633,2.5062,3.1703
24/07/2017,341.9528,70.2767,68.4114,82.4695,45.9722,17.9155,14.7991,14.5668,13.0161,13.3737,1.9919,1.2353,0.8916,1.305,1.3945,2.1089,3.6224,2.1633,2.5062,3.1703
25/07/2017,342.751,70.4325,68.1718,82.3648,46.1414,17.9155,14.7991,14.5668,13.0161,13.3737,1.9919,1.2353,0.8916,1.305,1.3945,2.1089,3.6224,2.1633,2.5062,3.1703
26/07/2017,342.8473,70.9779,68.3987,82.8533,46.2401,17.9155,14.7991,14.5668,13.0161,13.3737,1.9919,1.2353,0.8916,1.305,1.3945,2.1089,3.6224,2.1633,2.5062,3.1703
27/07/2017,342.5308,70.6507,68.6257,82.295,45.944,17.9155,14.7991,14.5668,13.0161,13.3737,1.9919,1.2353,0.8916,1.305,1.3945,2.1089,3.6224,2.1633,2.5062,3.1703
28/07/2017,342.0492,70.7286,68.8275,82.2368,46.1978,17.8363,14.7954,14.427,13.0282,13.5555,1.9889,1.2407,0.8858,1.3023,1.4136,2.1079,3.6305,2.177,2.4961,3.1376
29/07/2017,342.0492,70.7286,68.8275,82.2368,46.1978,17.8363,14.7954,14.427,13.0282,13.5555,1.9889,1.2407,0.8858,1.3023,1.4136,2.1079,3.6305,2.177,2.4961,3.1376
30/07/2017,342.0492,70.7286,68.8275,82.2368,46.1978,17.8363,14.7954,14.427,13.0282,13.5555,1.9889,1.2407,0.8858,1.3023,1.4136,2.1079,3.6305,2.177,2.4961,3.1376
31/07/2017,341.9115,70.9156,69.0545,82.3997,46.5081,17.8363,14.7954,14.427,13.0282,13.5555,1.9889,1.2407,0.8858,1.3023,1.4136,2.1079,3.6305,2.177,2.4961,3.1376
01/08/2017,342.6409,71.2584,69.458,82.8766,46.8042,17.8363,14.7954,14.427,13.0282,13.5555,1.9889,1.2407,0.8858,1.3023,1.4136,2.1079,3.6305,2.177,2.4961,3.1376
02/08/2017,342.8198,71.3363,69.4202,82.8417,47.1003,17.8363,14.7954,14.427,13.0282,13.5555,1.9889,1.2407,0.8858,1.3023,1.4136,2.1079,3.6305,2.177,2.4961,3.1376
03/08/2017,342.2143,71.4454,69.5967,82.4229,47.058,17.8363,14.7954,14.427,13.0282,13.5555,1.9889,1.2407,0.8858,1.3023,1.4136,2.1079,3.6305,2.177,2.4961,3.1376
04/08/2017,342.7372,71.5856,69.5337,82.8068,46.9875,17.8263,14.7208,14.3621,13.0719,13.6482,1.9918,1.2387,0.8885,1.3117,1.4182,2.105,3.651,2.1696,2.4836,3.1689
05/08/2017,342.7372,71.5856,69.5337,82.8068,46.9875,17.8263,14.7208,14.3621,13.0719,13.6482,1.9918,1.2387,0.8885,1.3117,1.4182,2.105,3.651,2.1696,2.4836,3.1689
06/08/2017,342.7372,71.5856,69.5337,82.8068,46.9875,17.8263,14.7208,14.3621,13.0719,13.6482,1.9918,1.2387,0.8885,1.3117,1.4182,2.105,3.651,2.1696,2.4836,3.1689
07/08/2017,343.3702,71.6635,69.5085,83.1674,47.4106,17.8263,14.7208,14.3621,13.0719,13.6482,1.9918,1.2387,0.8885,1.3117,1.4182,2.105,3.651,2.1696,2.4836,3.1689
08/08/2017,342.6134,71.196,69.4328,83.2953,47.5234,17.8263,14.7208,14.3621,13.0719,13.6482,1.9918,1.2387,0.8885,1.3117,1.4182,2.105,3.651,2.1696,2.4836,3.1689
09/08/2017,342.5446,71.1025,69.004,82.5392,47.058,17.8263,14.7208,14.3621,13.0719,13.6482,1.9918,1.2387,0.8885,1.3117,1.4182,2.105,3.651,2.1696,2.4836,3.1689
10/08/2017,337.7969,70.0429,68.2853,80.4455,46.3247,17.8263,14.7208,14.3621,13.0719,13.6482,1.9918,1.2387,0.8885,1.3117,1.4182,2.105,3.651,2.1696,2.4836,3.1689
11/08/2017,338.141,69.9027,68.1844,80.5386,46.5786,17.5315,14.489,14.1788,12.7154,13.5312,1.9624,1.2215,0.8795,1.2755,1.4164,2.1398,3.7014,2.1933,2.5719,3.1792
12/08/2017,338.141,69.9027,68.1844,80.5386,46.5786,17.5315,14.489,14.1788,12.7154,13.5312,1.9624,1.2215,0.8795,1.2755,1.4164,2.1398,3.7014,2.1933,2.5719,3.1792
13/08/2017,338.141,69.9027,68.1844,80.5386,46.5786,17.5315,14.489,14.1788,12.7154,13.5312,1.9624,1.2215,0.8795,1.2755,1.4164,2.1398,3.7014,2.1933,2.5719,3.1792
14/08/2017,341.5125,70.4169,68.6888,81.504,46.9311,17.5315,14.489,14.1788,12.7154,13.5312,1.9624,1.2215,0.8795,1.2755,1.4164,2.1398,3.7014,2.1933,2.5719,3.1792
15/08/2017,341.4849,70.339,68.6005,81.3993,47.2837,17.5315,14.489,14.1788,12.7154,13.5312,1.9624,1.2215,0.8795,1.2755,1.4164,2.1398,3.7014,2.1933,2.5719,3.1792
16/08/2017,342.1042,70.713,68.8275,82.2368,47.7772,17.5315,14.489,14.1788,12.7154,13.5312,1.9624,1.2215,0.8795,1.2755,1.4164,2.1398,3.7014,2.1933,2.5719,3.1792
17/08/2017,336.8749,69.8248,68.3609,81.2016,46.917,17.5315,14.489,14.1788,12.7154,13.5312,1.9624,1.2215,0.8795,1.2755,1.4164,2.1398,3.7014,2.1933,2.5719,3.1792
18/08/2017,336.1181,69.8715,68.6636,81.6087,47.7631,17.3964,14.4695,13.9749,12.8397,13.7526,1.948,1.2216,0.8687,1.2984,1.4427,2.1565,3.7028,2.2217,2.5497,3.1444
19/08/2017,336.1181,69.8715,68.6636,81.6087,47.7631,17.3964,14.4695,13.9749,12.8397,13.7526,1.948,1.2216,0.8687,1.2984,1.4427,2.1565,3.7028,2.2217,2.5497,3.1444
20/08/2017,336.1181,69.8715,68.6636,81.6087,47.7631,17.3964,14.4695,13.9749,12.8397,13.7526,1.948,1.2216,0.8687,1.2984,1.4427,2.1565,3.7028,2.2217,2.5497,3.1444
21/08/2017,336.5859,69.9339,68.5122,81.9344,47.7067,17.3964,14.4695,13.9749,12.8397,13.7526,1.948,1.2216,0.8687,1.2984,1.4427,2.1565,3.7028,2.2217,2.5497,3.1444
22/08/2017,339.9024,70.339,68.651,82.9929,48.158,17.3964,14.4695,13.9749,12.8397,13.7526,1.948,1.2216,0.8687,1.2984,1.4427,2.1565,3.7028,2.2217,2.5497,3.1444
23/08/2017,338.7327,70.3234,68.6762,83.1325,48.6657,17.3964,14.4695,13.9749,12.8397,13.7526,1.948,1.2216,0.8687,1.2984,1.4427,2.1565,3.7028,2.2217,2.5497,3.1444
